API,Completion_Date,Cum_BOE,Cum_Gas,Cum_Oil,Daily_Gas,Daily_Oil,Drilling_Type,Field,First_Month_Gas,First_Month_Oil,First_Production_Day,Gas_Gravity,Last_Flow_Pressure,Last_Test_Date,Lat,Lateral Length,Lease_Name,Long,Lower_Perforation,Months_Produced,Oil_Gravity,Operator,Peak_BOE,Peak_Gas,Peak_Oil,Perforated_Interval_Length,Production_Status,Production_type,Reservoir,Section,Spud_Date,TD,Upper_Perforation,Well_Number
4230130684,1/31/2006,646177.0,3876996.0,11.0,2.0,,V,HALEY,157.0,,3/1/1986,0.6,550.0,10/21/2013,31.773854600000004,,"HARRISON, NELL ""26""",-103.4250783,17449.0,370.0,,CONOCOPHILLIPS COMPANY,15728.0,94362.0,6.0,2367.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,26.0,1/23/2002,17900.0,15082.0,1
4230130642,10/9/1986,2255920.0,13406873.0,21441.0,427.0,0.0,V,HALEY,2043.0,150.0,10/1/1986,0.63,250.0,10/13/1998,31.7635649,,"HALEY ""36""",-103.40716379999999,15949.0,369.0,36.0,"RKI EXPLORATION & PRODUCTION, LLC",37412.0,221907.0,427.0,1014.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,36.0,7/18/1985,23012.0,14935.0,2
4230130679,7/10/1986,379620.0,2265272.0,2075.0,11.0,,V,HALEY,9155.0,,1/1/1987,0.7,200.0,5/16/2011,31.7676662,,"HALEY, J. A. ""31""",-103.39207320000001,15836.0,359.0,,"DOUBLE EAGLE OPERATING, LLC",37561.0,223356.0,335.0,434.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,31.0,11/20/1985,18000.0,15402.0,1
4230131083,8/12/1997,382714.0,485326.0,301826.0,,7.0,V,"HALEY, S.",903.0,1517.0,8/1/1997,,,5/31/2017,31.746631800000003,,"HALEY, J. A. ""43""",-103.38422320000001,10179.0,225.0,37.55,RD SHELL,6738.0,6089.0,6031.0,21.0,ACTIVE,OIL,BONE SPRINGS,43.0,7/2/1997,10350.0,10158.0,2
4230131084,11/12/1997,153325.0,155309.0,127440.0,62.0,45.0,H,TWO GEORGES,156.0,563.0,11/1/1997,,,12/26/2015,31.684813300000002,,UNIVERSITY 20-B,-103.36703759999999,15806.0,160.0,43.33,ENERGEN CORPORATION,7398.0,9452.0,6138.0,5640.0,ACTIVE,OIL,BONE SPRING,20.0,8/18/1997,15976.0,10166.0,0
4230131095,2/16/1998,82671.0,95688.0,66723.0,27.0,9.0,V,TWO GEORGES,690.0,308.0,3/1/1998,,,2/3/2016,31.6897603,,UNIVERSITY 19-14 B,-103.4041672,11476.0,229.0,40.0,ENERGEN CORPORATION,1816.0,2528.0,1395.0,162.0,ACTIVE,OIL,BONE SPRING,14.0,1/5/1998,11610.0,11314.0,1
4230131087,12/3/1997,12751.0,,12751.0,,1.0,V,BRUNSON RANCH,,604.0,12/1/1997,,,,31.9295115,,"MADERA 26-76 ""A""",-103.5243743,12177.0,221.0,42.2,ENERGEN CORPORATION,604.0,,604.0,128.0,ACTIVE,OIL,BONE SPRINGS,26.0,9/20/1997,12387.0,12049.0,2
4230131098,3/11/1998,155486.0,334730.0,99698.0,61.0,13.0,H,TWO GEORGES,3401.0,1788.0,9/1/1998,,,,31.699700399999994,,UNIVERSITY 20-18W,-103.36830570000001,11482.0,225.0,42.0,CIMAREX ENERGY COMPANY,2355.0,8474.0,1788.0,1432.0,ACTIVE,OIL,BONE SPRING,18.0,1/23/1998,11808.0,10050.0,0
4230130335,6/27/1986,54370.0,72883.0,42223.0,1.0,3.0,V,SLASH RANCH,576.0,572.0,1/1/1998,,,8/1/1997,31.9033124,,"MABEL J ""40""",-103.5552757,11816.0,232.0,41.0,EOG RESOURCES INCORPORATED,1193.0,2381.0,880.0,108.0,ACTIVE,OIL,WOLFCAMP,40.0,1/9/1998,15446.0,11708.0,1
4230131104,9/28/1998,216875.0,1269497.0,5292.0,44.0,,V,STONE CUTTER,66584.0,726.0,11/1/1998,0.65,105.0,6/9/2002,31.9834908,,STONE-CUTTER,-103.7717925,12446.0,224.0,56.4,EOG RESOURCES INCORPORATED,12355.0,69881.0,726.0,596.0,ACTIVE,GAS,WOLFCAMP,8.0,8/20/1998,12446.0,11850.0,1
4230131110,1/27/1999,269774.0,420887.0,199626.0,,5.0,V,"HALEY, S.",1063.0,2760.0,2/1/1999,,,,31.7526516,,"BOWDLE ""42""",-103.383949,10180.0,217.0,37.7,RD SHELL,6174.0,4491.0,5660.0,21.0,ACTIVE,OIL,BONE SPRINGS,42.0,12/4/1998,10350.0,10159.0,2
4230130620,6/29/1985,40584.0,243502.0,,17.0,,V,HALEY,971.0,,9/1/1999,0.68,660.0,3/16/2014,31.7439135,,"AVANT, FORREST ET AL ""40""",-103.4504634,17367.0,212.0,,CONOCOPHILLIPS COMPANY,437.0,2623.0,,2057.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,40.0,3/7/1985,17900.0,15310.0,1
4230130571,1/30/1957,36638.0,3426.0,36067.0,,0.0,V,"HALEY, S.",,1004.0,1/1/2000,,,5/1/1999,31.8008353,,"HARRISON, NELL ""14""",-103.4382083,10026.0,177.0,42.9,RD SHELL,2787.0,311.0,2735.0,19.0,ACTIVE,OIL,BONE SPRINGS,14.0,11/17/1999,18000.0,10007.0,1
4230130656,12/9/1985,33599.0,,33599.0,,2.0,V,"HALEY, S.",,293.0,8/1/2001,,,4/1/2010,31.7367651,,"BOWDLE ESTATE ""47""",-103.4074087,10123.0,188.0,43.9,"RKI EXPLORATION & PRODUCTION, LLC",1456.0,,1456.0,293.0,ACTIVE,OIL,BONE SPRINGS,47.0,7/3/2001,18000.0,9830.0,1
4230131138,11/19/2003,1159479.0,6916219.0,6776.0,267.0,0.0,V,HALEY,471184.0,166.0,11/1/2003,0.59,508.0,12/12/2016,31.816054600000005,,"HALEY, J. E. '18'",-103.4095152,17639.0,164.0,51.6,"ANADARKO E&P ONSHORE, LLC",81685.0,488963.0,604.0,2589.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,18.0,5/16/2003,17877.0,15050.0,1
4230131165,10/13/2004,3686563.0,22111734.0,1274.0,154.0,0.0,V,HALEY,437836.0,,10/1/2004,0.57,344.0,12/18/2016,31.7772365,,O. P ANDERSON 25,-103.4137362,17823.0,153.0,37.0,"ANADARKO E&P ONSHORE, LLC",174728.0,1048007.0,231.0,2591.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,25.0,5/27/2004,17985.0,15232.0,1
4230131151,6/23/2004,215836.0,1194411.0,16767.0,77.0,0.0,V,HALEY,12888.0,,6/1/2004,0.62,569.0,10/8/2016,31.7976059,,"HALEY, J.E. 19",-103.39408409999999,17421.0,156.0,,"ANADARKO E&P ONSHORE, LLC",18539.0,110201.0,634.0,4355.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,19.0,2/4/2004,17950.0,13066.0,1
4230131161,12/4/2004,514741.0,3070134.0,3052.0,308.0,,V,HALEY,180080.0,133.0,12/1/2004,0.59,0.0,10/1/2016,31.7841505,,HALEY 30,-103.3892392,17630.0,144.0,,"ANADARKO E&P ONSHORE, LLC",30146.0,180080.0,189.0,2480.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,30.0,7/8/2004,17834.0,15150.0,1
4230131168,2/5/2005,677508.0,4062549.0,416.0,268.0,0.0,V,HALEY,232554.0,,2/1/2005,0.57,310.0,10/5/2016,31.754454,,ANDERSON 32,-103.4670384,17687.0,149.0,33.3,"ANADARKO E&P ONSHORE, LLC",78167.0,468885.0,33.0,2910.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,32.0,9/27/2004,17900.0,14777.0,1
4230131169,1/9/2005,129171.0,773573.0,242.0,34.0,0.0,V,HALEY,82614.0,1.0,1/1/2005,0.58,270.0,11/6/2013,31.7172985,,"UNIVERSITY LANDS ""19-4""",-103.43497359999999,17724.0,147.0,,"ANADARKO E&P ONSHORE, LLC",13908.0,83394.0,18.0,2706.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,4.0,8/10/2004,17900.0,15018.0,1
4230131166,10/6/2004,2796564.0,16769875.0,1585.0,13.0,0.0,V,HALEY,376643.0,102.0,10/1/2004,0.57,876.0,11/21/2013,31.776460399999998,,HALEY 32,-103.3769758,17508.0,154.0,,"ANADARKO E&P ONSHORE, LLC",155117.0,930658.0,106.0,2502.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,32.0,5/21/2004,17770.0,15006.0,1
4230131204,10/15/2007,138713.0,801795.0,5080.0,91.0,0.0,V,HALEY,50820.0,1.0,6/1/2005,0.58,80.0,12/1/2007,31.6799913,,UNIVERSITY 19-18,-103.4037436,17540.0,143.0,,RD SHELL,16420.0,98131.0,3930.0,1715.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,18.0,1/6/2005,18000.0,15825.0,1
4230131191,3/6/2005,986783.0,5918369.0,388.0,368.0,0.0,V,HALEY,185521.0,,3/1/2005,0.6,387.0,12/14/2016,31.7909576,,"HALEY, J. E. '24'",-103.4181512,17684.0,149.0,,"ANADARKO E&P ONSHORE, LLC",39784.0,238681.0,33.0,2624.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,24.0,10/29/2004,17955.0,15060.0,2
4230131196,5/21/2005,792654.0,4735019.0,3484.0,303.0,0.0,V,HALEY,52466.0,164.0,5/1/2005,0.57,308.0,10/29/2016,31.8209387,,GILLS 12,-103.4202432,17137.0,147.0,,"ANADARKO E&P ONSHORE, LLC",30594.0,179375.0,698.0,3889.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,12.0,12/15/2004,17800.0,13248.0,1
4230131186,3/21/2005,139857.0,836292.0,475.0,56.0,0.0,V,HALEY,36771.0,,3/1/2005,0.57,674.0,11/24/2016,31.707384700000002,,UNIVERSITY 19-6,-103.4732655,18357.0,147.0,,"ANADARKO E&P ONSHORE, LLC",10228.0,61362.0,53.0,4503.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,6.0,10/19/2004,18720.0,13854.0,1
4230131221,10/3/2005,4912939.0,28092722.0,230819.0,2881.0,9.0,V,HALEY,525548.0,3962.0,10/1/2005,0.58,924.0,11/18/2016,31.8299999,,GILLS 7,-103.41475,17557.0,142.0,70.1,"ANADARKO E&P ONSHORE, LLC",122368.0,691992.0,8060.0,2752.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,7.0,5/7/2005,17912.0,14805.0,1
4230131229,11/12/2005,400707.0,2310673.0,15595.0,219.0,0.0,V,HALEY,158629.0,5.0,11/1/2005,0.63,444.0,12/8/2016,31.9541645,,LUDEMAN 22,-103.38207390000001,17204.0,141.0,46.8,"ANADARKO E&P ONSHORE, LLC",29315.0,167640.0,1375.0,2330.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,22.0,6/15/2005,17514.0,14874.0,1
4230131240,1/14/2006,335588.0,1995534.0,2999.0,158.0,0.0,V,HALEY,121598.0,,1/1/2006,0.59,351.0,12/9/2016,31.6664191,,UNIVERSITY 20-31,-103.3446428,17490.0,136.0,47.2,"ANADARKO E&P ONSHORE, LLC",24548.0,139099.0,1365.0,2000.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,31.0,9/14/2005,17900.0,15490.0,1
4230131241,3/11/2006,161711.0,967345.0,487.0,41.0,0.0,V,HALEY,88032.0,,3/1/2006,0.57,3264.0,10/10/2016,31.7262026,,UNIVERSITY 20-6,-103.37629840000001,17713.0,137.0,,"ANADARKO E&P ONSHORE, LLC",14672.0,88032.0,56.0,2577.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,6.0,10/14/2005,17855.0,15136.0,1
4230131226,9/28/2006,375511.0,2247879.0,864.0,233.0,0.0,V,HALEY,41672.0,,3/1/2006,1.03,135.0,9/10/2013,31.688901399999995,,UNIVERSITY 19-20,-103.37086059999999,17730.0,137.0,,RD SHELL,18614.0,110955.0,195.0,2600.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,20.0,5/1/2005,18000.0,15130.0,1
4230131193,9/8/2007,660207.0,3940887.0,3392.0,264.0,,V,HALEY,55471.0,,4/1/2006,1.03,592.0,6/1/2016,31.739631,,UNIVERSITY 20-5,-103.3552224,15876.0,136.0,,RD SHELL,30914.0,183825.0,590.0,446.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,5.0,3/24/2006,17914.0,15430.0,1
4230131262,5/21/2005,220911.0,1295149.0,5053.0,178.0,0.0,V,HALEY,78948.0,434.0,5/1/2006,0.59,1400.0,5/5/2012,31.711287199999997,,UNIVERSITY 20-17,-103.3440936,17555.0,124.0,54.0,RD SHELL,36907.0,214656.0,1131.0,1733.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,17.0,11/23/2005,17805.0,15822.0,1
4230131257,4/24/2006,143628.0,858639.0,521.0,122.0,0.0,V,HALEY,5997.0,,4/1/2006,0.57,1150.0,5/1/2008,31.7012088,,UNIVERSITY 20-18,-103.3681553,17669.0,133.0,,RD SHELL,9130.0,54607.0,165.0,1938.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,18.0,11/23/2005,17900.0,15731.0,1
4230131253,3/29/2006,1153671.0,6918898.0,521.0,17.0,,V,HALEY,11499.0,,3/1/2006,0.58,2769.0,11/23/2013,31.8204613,,"HALEY, J. E. 17",-103.3933153,16281.0,115.0,38.3,"ANADARKO E&P ONSHORE, LLC",63807.0,382839.0,85.0,49.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,17.0,10/10/2005,17900.0,16232.0,1R
4230131219,2/26/2006,905220.0,5421981.0,1557.0,67.0,,V,HALEY,12042.0,,2/1/2006,0.6,1186.0,4/10/2014,31.801858799999998,,"HALEY, J.E. 20",-103.3788036,17562.0,138.0,38.9,"ANADARKO E&P ONSHORE, LLC",84149.0,504895.0,89.0,1910.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,20.0,9/6/2005,17828.0,15652.0,1
4230131252,6/16/2006,119507.0,713620.0,570.0,20.0,0.0,V,HALEY,37119.0,,6/1/2006,0.58,329.0,12/17/2016,31.7305,,UNIVERSITY 19-1,-103.3885834,17613.0,129.0,38.5,"ANADARKO E&P ONSHORE, LLC",12968.0,76828.0,163.0,2132.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,1.0,2/6/2006,17850.0,15481.0,1
4230131305,9/11/2006,1310287.0,7848481.0,2207.0,439.0,0.0,V,HALEY,348665.0,14.0,9/1/2006,0.57,148.0,12/8/2016,31.7425564,,BOWDLE 48,-103.399033,17537.0,129.0,47.6,"ANADARKO E&P ONSHORE, LLC",100735.0,604333.0,242.0,2468.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,48.0,5/11/2006,17800.0,15069.0,1R
4230131302,9/4/2006,230378.0,1347536.0,5789.0,34.0,0.0,V,HALEY,194042.0,340.0,9/1/2006,0.6,2182.0,5/25/2014,31.839878000000002,,APC 28-10,-103.35614790000001,17297.0,128.0,41.7,"ANADARKO E&P ONSHORE, LLC",32680.0,194042.0,366.0,2449.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,10.0,5/4/2006,17750.0,14848.0,1
4230131250,2/8/2006,4001267.0,24005064.0,423.0,283.0,0.0,V,HALEY,472339.0,,2/1/2006,0.57,205.0,12/12/2016,31.8050872,,ANDERSON 15,-103.45096629999999,16394.0,135.0,34.7,"ANADARKO E&P ONSHORE, LLC",172262.0,1033572.0,63.0,22.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,15.0,10/4/2005,17860.0,16372.0,1
4230131271,6/18/2006,1852189.0,11111308.0,304.0,86.0,0.0,V,HALEY,185705.0,,6/1/2006,0.57,402.0,11/12/2016,31.7105842,,UNIVERSITY 19-10,-103.405373,17545.0,134.0,38.2,"ANADARKO E&P ONSHORE, LLC",130994.0,785949.0,25.0,2189.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,10.0,1/25/2006,18000.0,15356.0,1
4230131251,8/8/2006,839571.0,5037283.0,24.0,480.0,,V,HALEY,76958.0,,8/1/2006,0.58,60.0,11/26/2016,31.772453600000002,,"HALEY ""36""",-103.4024141,17709.0,132.0,,"RKI EXPLORATION & PRODUCTION, LLC",35378.0,212268.0,4.0,1110.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,36.0,9/2/2005,17917.0,16599.0,4
4230131288,6/26/2008,884738.0,5280743.0,4614.0,304.0,0.0,V,HALEY,2496.0,51.0,8/1/2006,1.03,310.0,12/2/2016,31.691164699999998,,UNIVERSITY 20-20,-103.3372964,17348.0,132.0,46.5,RD SHELL,49784.0,292813.0,982.0,3746.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,20.0,3/28/2006,17800.0,13602.0,1
4230131246,4/9/2006,295405.0,1772225.0,34.0,193.0,,V,HALEY,44877.0,,4/1/2006,0.8,350.0,10/7/2016,31.702783,,WHEAT TRUST 60,-103.5056134,17550.0,135.0,,"SHERIDAN PRODUCTION COMPANY, LLC",12922.0,77529.0,6.0,1937.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,60.0,8/1/2005,17676.0,15613.0,1
4230131212,9/24/2006,54798.0,328191.0,100.0,5.0,0.0,V,HALEY,32082.0,,9/1/2006,0.58,368.0,10/1/2013,31.759295,,WALSH 33,-103.45101,17246.0,122.0,37.4,"ANADARKO E&P ONSHORE, LLC",18924.0,113541.0,36.0,1922.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,33.0,4/26/2006,18165.0,15324.0,1
4230131213,10/15/2005,1230469.0,7363920.0,3149.0,270.0,0.0,V,HALEY,260552.0,,10/1/2005,0.57,82.0,11/15/2016,31.6821434,,UNIVERSITY 20-29,-103.3418087,17588.0,140.0,,"ANADARKO E&P ONSHORE, LLC",88043.0,526423.0,306.0,1858.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,29.0,6/2/2005,17725.0,15730.0,1
4230131195,6/21/2005,175088.0,1044098.0,1072.0,17.0,0.0,V,HALEY,65765.0,,6/1/2005,0.58,1341.0,11/3/2013,31.7532914,,DAVIS 44,-103.3603495,17417.0,145.0,,"ANADARKO E&P ONSHORE, LLC",19671.0,117965.0,129.0,1760.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,44.0,1/18/2005,17632.0,15657.0,1
4230131278,10/7/2006,25438.0,47786.0,17474.0,,3.0,V,MOORE-HOOPER,,511.0,10/1/2006,,,10/13/2006,31.7503747,,"WHEAT, JAMES, J.",-103.570053,11033.0,129.0,44.1,"OCCIDENTAL ENERGY COMPANY,INC.",829.0,1554.0,829.0,10.0,ACTIVE,OIL,WOLFCAMP,89.0,3/22/2006,11912.0,11023.0,2
4230131290,10/15/2006,62977.0,375418.0,407.0,28.0,0.0,V,HALEY,34513.0,6.0,10/1/2006,0.58,1131.0,11/22/2013,31.814016100000003,,GILLS 13,-103.41767790000002,17578.0,128.0,37.7,"ANADARKO E&P ONSHORE, LLC",5853.0,35115.0,59.0,2460.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,13.0,6/1/2006,17870.0,15118.0,2
4230131259,9/17/2006,174456.0,1044822.0,319.0,184.0,0.0,V,HALEY,45531.0,97.0,10/1/2006,1.03,136.0,11/25/2016,31.790335499999998,,WEST 28,-103.3650118,17306.0,128.0,41.8,RD SHELL,7686.0,45531.0,97.0,1853.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,28.0,5/3/2006,17800.0,15453.0,1
4230131300,2/7/2007,116649.0,694108.0,964.0,54.0,0.0,V,HALEY,97567.0,245.0,2/1/2007,0.58,409.0,10/10/2016,31.8141961,,ANDERSON '11',-103.4454315,17313.0,122.0,,"ANADARKO E&P ONSHORE, LLC",17512.0,103103.0,328.0,2071.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,11.0,8/15/2006,17840.0,15242.0,2
4230131269,1/15/2007,3574295.0,21440966.0,801.0,586.0,0.0,V,HALEY,235847.0,183.0,1/1/2007,0.59,293.0,10/12/2016,31.7221216,,UNIVERSITY 19-3,-103.41872059999999,17570.0,126.0,40.0,"ANADARKO E&P ONSHORE, LLC",107671.0,645470.0,183.0,2302.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,3.0,9/17/2006,17700.0,15268.0,1
4230131287,1/12/2007,5136607.0,30817527.0,353.0,5.0,,V,HALEY,238749.0,,1/1/2007,1.26,500.0,4/18/2016,31.711923699999996,,UNIVERSITY 20-16,-103.3341395,17432.0,121.0,,RD SHELL,198134.0,1188579.0,59.0,1158.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,16.0,8/21/2006,17900.0,16274.0,1A
4230131268,3/3/2007,502648.0,2990532.0,4226.0,0.0,,V,HALEY,438468.0,841.0,3/1/2007,0.58,335.0,10/13/2012,31.8070739,,BOYD 29-9,-103.4725883,16154.0,114.0,49.8,RD SHELL,73919.0,438468.0,841.0,494.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,9.0,7/5/2006,17750.0,15660.0,1
4230131292,3/8/2007,399123.0,2390838.0,650.0,106.0,0.0,V,HALEY,110362.0,4.0,3/1/2007,0.59,567.0,10/23/2016,31.6758521,,UNIVERSITY 19-21,-103.3660057,17461.0,125.0,40.0,"ANADARKO E&P ONSHORE, LLC",20579.0,123292.0,36.0,1203.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,21.0,9/25/2006,17860.0,16258.0,1
4230131243,2/27/2007,116955.0,699955.0,296.0,76.0,,V,HALEY,22377.0,,12/1/2006,0.58,74.0,3/21/2016,31.7546768,,HALEY  38,-103.416071,15977.0,128.0,,"RKI EXPLORATION & PRODUCTION, LLC",4325.0,25948.0,81.0,688.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,38.0,8/16/2005,17900.0,15289.0,2
4230131315,7/25/2008,570403.0,3418430.0,665.0,160.0,0.0,V,HALEY,165189.0,,3/1/2007,1.03,17.0,11/16/2016,31.717699100000004,,UNIVERSITY 19-2,-103.40822929999999,17605.0,125.0,,RD SHELL,30361.0,182166.0,245.0,2655.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,2.0,10/13/2006,17800.0,14950.0,1
4230131273,1/24/2007,198243.0,1157316.0,5357.0,120.0,1.0,V,HALEY,17078.0,32.0,1/1/2007,1.03,107.0,10/30/2014,31.7286365,,UNIVERSITY 20-9,-103.33500959999999,17254.0,127.0,1.6,RD SHELL,8237.0,48772.0,201.0,2071.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,9.0,8/9/2006,17609.0,15183.0,1
4230131306,1/7/2007,674093.0,4023780.0,3463.0,146.0,0.0,V,HALEY,231672.0,298.0,1/1/2007,0.59,589.0,11/8/2016,31.815739299999997,,HALEY 22,-103.3558667,16826.0,127.0,39.5,"ANADARKO E&P ONSHORE, LLC",52528.0,311184.0,664.0,1782.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,22.0,9/7/2006,17400.0,15044.0,1
4230131223,1/13/2007,244740.0,1283135.0,30884.0,131.0,2.0,V,HALEY,33630.0,435.0,1/1/2007,0.62,1000.0,5/5/2012,31.7216951,,UNIVERSITY 20-7,-103.36512490000001,17418.0,127.0,44.4,RD SHELL,7822.0,40829.0,2436.0,2303.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,7.0,6/14/2006,17844.0,15115.0,1
4230131309,11/21/2006,695328.0,4159331.0,2106.0,93.0,0.0,V,HALEY,80585.0,,11/1/2006,0.58,414.0,11/30/2016,31.786125,,"HALEY, J. E. 29",-103.38046949999999,17613.0,129.0,,"ANADARKO E&P ONSHORE, LLC",83881.0,503059.0,1390.0,1530.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,31.0,7/29/2006,17850.0,16083.0,2
4230131340,5/22/2008,233710.0,1350503.0,8626.0,93.0,0.0,V,HALEY,16989.0,13.0,4/1/2007,1.03,199.0,10/6/2016,31.6762108,,UNIVERSITY 19-17,-103.41933900000001,17680.0,87.0,,RD SHELL,32207.0,191787.0,4060.0,2305.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,17.0,12/23/2006,17800.0,15375.0,1
4230131279,2/4/2007,598570.0,3581428.0,1665.0,186.0,0.0,V,HALEY,117846.0,18.0,2/1/2007,0.57,176.0,10/31/2016,31.793809000000003,,ANDERSON 16,-103.46417059999999,17526.0,126.0,43.8,"ANADARKO E&P ONSHORE, LLC",55370.0,330851.0,228.0,568.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,16.0,7/10/2006,17763.0,16958.0,1
4230131210,4/27/2006,623493.0,3739749.0,201.0,74.0,,V,HALEY,25482.0,,4/1/2006,0.58,209.0,4/14/2016,31.7340918,,WALKER 41,-103.4590342,17578.0,134.0,39.9,"ANADARKO E&P ONSHORE, LLC",92925.0,557547.0,23.0,2588.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,41.0,7/23/2005,17825.0,14990.0,1
4230131330,6/10/2007,2226966.0,13358280.0,586.0,1676.0,0.0,V,HALEY,201457.0,27.0,6/1/2007,0.57,959.0,10/22/2016,31.6848798,,UNIVERSITY 20-19,-103.36017240000001,17337.0,122.0,,"ANADARKO E&P ONSHORE, LLC",68485.0,410774.0,45.0,2231.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,19.0,1/27/2007,17950.0,15106.0,1
4230131333,5/30/2007,1240504.0,7389250.0,8962.0,678.0,0.0,V,HALEY,10273.0,11.0,5/1/2007,1.03,108.0,11/18/2016,31.7083521,,UNIVERSITY 19-9,-103.4134554,17612.0,123.0,47.7,RD SHELL,55970.0,331391.0,738.0,4076.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,9.0,11/3/2006,17950.0,13536.0,1
4230131256,10/28/2006,160318.0,952120.0,1631.0,9.0,,V,HALEY,9291.0,,10/1/2006,0.7,250.0,6/6/2013,31.7619359,,"BOWDLE, MARGARET ""42""",-103.3805104,17556.0,122.0,,"DOUBLE EAGLE OPERATING, LLC",12606.0,75635.0,122.0,2114.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,42.0,4/15/2006,17804.0,15442.0,3
4230131220,2/25/2007,580895.0,3481236.0,689.0,108.0,0.0,V,HALEY,34212.0,,2/1/2007,0.59,91.0,12/5/2016,31.74075,,WALSH 39,-103.4348334,17236.0,126.0,42.0,"ANADARKO E&P ONSHORE, LLC",74863.0,448172.0,168.0,1957.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,39.0,10/28/2006,17880.0,15279.0,1
4230131322,6/29/2007,602020.0,3564482.0,7940.0,106.0,0.0,V,HALEY,4587.0,,6/1/2007,0.61,199.0,12/18/2016,31.8899583,,"BOYD, D. K. GAS UNIT 75-11",-103.420218,17026.0,119.0,47.0,"ANADARKO E&P ONSHORE, LLC",48816.0,280756.0,2023.0,1497.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,11.0,1/24/2007,17700.0,15529.0,1
4230131352,6/15/2007,131657.0,786969.0,495.0,73.0,0.0,V,HALEY,46540.0,295.0,6/1/2007,1.31,75.0,9/10/2013,31.6531457,,UNIVERSITY 19-24,-103.3922997,17670.0,121.0,,RD SHELL,8155.0,48810.0,295.0,2516.0,ACTIVE,GAS,LWR. WOLFCAMP-PENN CONS.,24.0,1/3/2007,17853.0,15154.0,1
